,unnamed:_0,ticker,open,close,adj_close,low,high,volume,date,est_N4,Actual Diff,Direction
2031,99247,AAPL,170.1600037,167.9600067,166.0530548,167.0700073,170.1600037,50640400,1/29/2018,166.6314087,-3.5096893,0
2032,99259,AAPL,165.5299988,166.9700012,165.074295,164.6999969,167.3699951,46048200,1/30/2018,164.7134399,-0.9787598,0
2033,99263,AAPL,166.8699951,167.4299927,165.529068,166.5,168.4400024,32478900,1/31/2018,163.5171738,0.454773,1
2034,99277,AAPL,167.1699982,167.7799988,165.8750916,166.7599945,168.6199951,47230800,2/1/2018,163.2848434,0.3460236,1
2035,99281,AAPL,166,160.5,158.6777496,160.1000061,166.8000031,86593800,2/2/2018,165.6130981,-7.197342,0
2036,99295,AAPL,159.1000061,156.4900055,154.7132874,156,163.8800049,72738500,2/5/2018,159.0781479,-3.9644622,0
2037,99300,AAPL,154.8300018,163.0299988,161.1790161,154,163.7200012,68243800,2/6/2018,151.2876282,6.4657287,1
2038,99314,AAPL,163.0899963,159.5399933,157.7286377,159.0700073,163.3999939,51608600,2/7/2018,155.598114,-3.4503784,0
2039,99318,AAPL,160.2899933,155.1499939,153.3884888,155.0299988,161,54390500,2/8/2018,158.9792709,-4.3401489,0
2040,99332,AAPL,157.0700073,156.4100037,155.2646637,150.2400055,157.8899994,70672600,2/9/2018,154.8961639,1.8761749,1
2041,99336,AAPL,158.5,162.7100067,161.5185242,157.5099945,163.8899994,60819500,2/12/2018,151.3694,6.2538605,1
2042,99350,AAPL,161.9499969,164.3399963,163.1365814,161.6499939,164.75,32549200,2/13/2018,160.2865372,1.6180572,1
2043,99354,AAPL,163.0399933,167.3699951,166.1443939,162.8800049,167.5399933,40644900,2/14/2018,167.2015991,3.0078125,1
2044,99368,AAPL,169.7899933,172.9900055,171.7232513,169,173.0899963,51147200,2/15/2018,170.0803528,5.5788574,1
2045,99374,AAPL,172.3600006,172.4299927,171.1673431,171.7700043,174.8200073,40176100,2/16/2018,174.0361862,-0.5559082,0
2046,99387,AAPL,172.0500031,171.8500061,170.5915985,171.4199982,174.2599945,33930500,2/20/2018,175.4606781,-0.5757446,0
2047,99393,AAPL,172.8300018,171.0700073,169.8173065,171.0099945,174.1199951,37471600,2/21/2018,173.1030731,-0.774292,0
2048,99405,AAPL,171.8000031,172.5,171.2368317,171.7100067,173.9499969,30991900,2/22/2018,169.2514801,1.4195252,1
2049,99410,AAPL,173.6699982,175.5,174.214859,173.5399933,175.6499939,33812400,2/23/2018,170.5618134,2.9780273,1
2050,99424,AAPL,176.3500061,178.9700012,177.6594543,176.2100067,179.3899994,38162200,2/26/2018,174.5374756,3.4445953,1
2051,99429,AAPL,179.1000061,178.3899994,177.0837097,178.1600037,180.4799957,38928100,2/27/2018,179.8582306,-0.5757446,0
2052,99441,AAPL,179.2599945,178.1199951,176.8156738,178.0500031,180.6199951,37782100,2/28/2018,180.2950211,-0.2680359,0
2053,99446,AAPL,178.5399933,175,173.7185211,172.6600037,179.7799988,48802000,3/1/2018,178.2500992,-3.0971527,0
2054,99459,AAPL,172.8000031,176.2100067,174.9196777,172.4499969,176.3000031,38454000,3/2/2018,173.2966309,1.2011566,1
2055,99464,AAPL,175.2100067,176.8200073,175.5252075,174.5200043,177.7400055,28401400,3/5/2018,173.2370834,0.6055298,1
2056,99523,AAPL,177.9100037,176.6699982,175.376297,176.1300049,178.25,23788500,3/6/2018,174.5772095,-0.1489105,0
2057,99529,AAPL,174.9400024,175.0299988,173.7483063,174.2700043,175.8500061,31703500,3/7/2018,176.2796402,-1.6279907,0
2058,99542,AAPL,175.4799957,176.9400024,175.6443176,175.0700073,177.1199951,23774100,3/8/2018,173.9766159,1.8960113,1
2059,99548,AAPL,177.9600067,179.9799957,178.6620483,177.3899994,180,32185200,3/9/2018,174.755867,3.0177307,1
2060,99561,AAPL,180.2899933,181.7200012,180.3893127,180.2100067,182.3899994,32207100,3/12/2018,178.7960587,1.7272644,1
2061,99566,AAPL,182.5899963,179.9700012,178.6521301,179.2400055,183.5,31693500,3/13/2018,182.8461838,-1.7371826,0
2062,99579,AAPL,180.3200073,178.4400024,177.1333313,177.8099976,180.5200043,29368400,3/14/2018,181.0246277,-1.5187988,0
2063,99584,AAPL,178.5,178.6499939,177.3417816,178.0700073,180.2400055,22743800,3/15/2018,177.1283722,0.2084503,1
2064,99596,AAPL,178.6499939,178.0200043,176.7164154,177.6199951,179.1199951,39404700,3/16/2018,175.7137909,-0.6253662,0
2065,99602,AAPL,177.3200073,175.3000031,174.0163422,173.6600037,177.4700012,33446800,3/19/2018,176.0612411,-2.7000732,0
2066,99616,AAPL,175.2400055,175.2400055,173.9567719,174.9400024,176.8000031,19649400,3/20/2018,173.8078842,-0.0595703,0
2067,99621,AAPL,175.0399933,171.2700043,170.0158386,171.2599945,175.0899963,37054900,3/21/2018,172.2940521,-3.9409333,0
2068,99633,AAPL,170,168.8500061,167.6135559,168.6000061,172.6799927,41490800,3/22/2018,168.6360168,-2.4022827,0
2069,99637,AAPL,168.3899994,164.9400024,163.732193,164.9400024,169.9199982,41028800,3/23/2018,165.6133041,-3.8813629,0
2070,99650,AAPL,168.0700073,172.7700043,171.5048676,166.4400024,173.1000061,37541200,3/26/2018,160.560585,7.7726746,1
2071,99657,AAPL,173.6799927,168.3399963,167.1072998,166.9199982,175.1499939,40922600,3/27/2018,168.3630447,-4.3975678,0
2072,99670,AAPL,167.25,166.4799957,165.26091,165.1900024,170.0200043,41668500,3/28/2018,169.0529556,-1.8463898,0
2073,99674,AAPL,167.8099976,167.7799988,166.5513916,166.8999939,171.75,38398500,3/29/2018,166.9484634,1.2904816,1
2074,99688,AAPL,166.6399994,166.6799927,165.4594421,164.4700012,168.9400024,37586800,4/2/2018,163.4294128,-1.0919495,0
2075,99693,AAPL,167.6399994,168.3899994,167.1569214,164.8800049,168.75,30278000,4/3/2018,165.181488,1.6974793,1
2076,99706,AAPL,164.8800049,171.6100006,170.353363,164.7700043,172.0099945,34605500,4/4/2018,167.2561874,3.1964416,1
2077,99711,AAPL,172.5800018,172.8000031,171.5346375,172.0800018,174.2299957,26933200,4/5/2018,170.6561279,1.1812745,1
2078,99726,AAPL,170.9700012,168.3800049,167.1470184,168.1999969,172.4799957,35005300,4/6/2018,173.9815979,-4.3876191,0
2079,99731,AAPL,169.8800049,170.0500031,168.8047791,169.8500061,173.0899963,29017700,4/9/2018,169.3358765,1.6577607,1
2080,99773,AAPL,173,173.25,171.9813385,171.5299988,174,28408600,4/10/2018,167.2016068,3.1765594,1
2081,99800,AAPL,172.2299957,172.4400024,171.1772766,171.6999969,173.9199982,22431600,4/11/2018,170.6164093,-0.8040619,0
2082,99815,AAPL,173.4100037,174.1399994,172.8648224,173.0399933,175,22889300,4/12/2018,173.5944366,1.6875458,1
2083,99820,AAPL,174.7799988,174.7299957,173.4505005,173.8500061,175.8399963,25124300,4/13/2018,174.0510712,0.5856781,1
2084,99842,AAPL,175.0299988,175.8200073,174.5325317,174.8300018,176.1900024,21578400,4/16/2018,173.8922424,1.0820312,1
2085,99849,AAPL,176.4900055,178.2400055,176.9347992,176.4100037,178.9400024,26605400,4/17/2018,175.6691437,2.4022675,1
2086,99888,AAPL,177.8099976,177.8399963,176.5377197,176.8800049,178.8200073,20754500,4/18/2018,177.7686539,-0.3970795,0
2087,99892,AAPL,173.7599945,172.8000031,171.5346375,172.6600037,175.3899994,34808800,4/19/2018,178.2798691,-5.0030822,0
2088,99955,AAPL,170.6000061,165.7200012,164.5064697,165.4299927,171.2200012,65491100,4/20/2018,172.5372314,-7.0281678,0
2089,99960,AAPL,166.8300018,165.2400055,164.0299988,164.0899963,166.9199982,36515500,4/23/2018,161.8063889,-0.4764709,0
2090,99961,AAPL,165.6699982,162.9400024,161.7468414,161.2200012,166.3300018,33692000,4/24/2018,158.0143738,-2.2831574,0
2091,99962,AAPL,162.6199951,163.6499939,162.4516296,162.4100037,165.4199982,28382100,4/25/2018,157.9945221,0.7047882,1
2092,99963,AAPL,164.1199951,164.2200012,163.0174713,163.3699951,165.7299957,27963000,4/26/2018,161.0718155,0.5658417,1
2093,99964,AAPL,164,162.3200073,161.1313782,160.6300049,164.3300018,35655800,4/27/2018,162.2282867,-1.8860931,0
2094,99965,AAPL,162.1300049,165.2599945,164.0498352,161.8399963,167.2599945,42427400,4/30/2018,161.7666931,2.918457,1
2095,99966,AAPL,166.4100037,169.1000061,167.8617249,165.2700043,169.1999969,53569400,5/1/2018,163.3897095,3.8118897,1
2096,99967,AAPL,175.2299957,176.5700073,175.2770386,173.8000031,177.75,66539400,5/2/2018,168.3779068,7.4153137,1
2097,99968,AAPL,175.8800049,176.8899994,175.5946808,174.4400024,177.5,34068200,5/3/2018,178.6422119,0.3176422,1
2098,99969,AAPL,178.25,183.8300018,182.4838562,178.1699982,184.25,56201300,5/4/2018,181.2082825,6.8891754,1
2099,99970,AAPL,185.1799927,185.1600037,183.8041229,184.75,187.6699982,42451400,5/7/2018,186.3503342,1.3202667,1
2100,99971,AAPL,184.9900055,186.0500031,184.6876068,183.6699982,186.2200012,28402800,5/8/2018,187.4075317,0.8834839,1
2101,99972,AAPL,186.5500031,187.3600006,185.9880219,185.2200012,187.3999939,23211200,5/9/2018,188.7923279,1.3004151,1
2102,99973,AAPL,187.7400055,190.0399933,188.6483917,187.6499939,190.3699951,27989300,5/10/2018,187.0898972,2.6603698,1
2103,99974,AAPL,189.4900055,188.5899963,187.9309082,187.4499969,190.0599976,26212200,5/11/2018,189.7403412,-0.7174835,0
2104,100061,AAPL,189.0099945,188.1499939,187.4924316,187.8600006,189.5299988,20778800,5/14/2018,189.9113007,-0.4384766,0
2105,100065,AAPL,186.7799988,186.4400024,185.7884216,185.1000061,187.0700073,23695200,5/15/2018,188.4638748,-1.70401,0
2106,100101,AAPL,186.0700073,188.1799927,187.5223236,186,188.4600067,19183100,5/16/2018,185.2104416,1.733902,1
2107,100106,AAPL,188,186.9900055,186.3365021,186.3600006,188.9100037,17294000,5/17/2018,186.4510803,-1.1858215,0
2108,100118,AAPL,187.1900024,186.3099976,185.6588745,186.1300049,187.8099976,18297700,5/18/2018,186.3514481,-0.6776276,0
2109,100124,AAPL,188,187.6300049,186.9742584,186.9100037,189.2700043,18400800,5/21/2018,185.9329147,1.3153839,1
2110,100136,AAPL,188.3800049,187.1600037,186.5059052,186.7799988,188.8800049,15240700,5/22/2018,186.0425339,-0.4683532,0
2111,100142,AAPL,186.3500061,188.3600006,187.7017059,185.7599945,188.5,19467900,5/23/2018,186.8247833,1.1958007,1
2112,100154,AAPL,188.7700043,188.1499939,187.4924316,186.2100067,188.8399963,20401000,5/24/2018,188.1252213,-0.2092743,0
2113,100160,AAPL,188.2299957,188.5800018,187.9209442,187.6499939,189.6499939,17461000,5/25/2018,187.8561554,0.4285126,1
2114,100172,AAPL,187.6000061,187.8999939,187.2433167,186.8699951,188.75,22369000,5/29/2018,188.4142075,-0.6776275,0
2115,100178,AAPL,187.7200012,187.5,186.8447113,186.7799988,188,18690500,5/30/2018,187.3529358,-0.3986054,0
2116,100191,AAPL,187.2200012,186.8699951,186.2169037,186.1399994,188.2299957,27482800,5/31/2018,186.7201538,-0.6278076,0
2117,100195,AAPL,187.9900055,190.2400055,189.5751495,187.75,190.2599945,23250400,6/1/2018,185.6787872,3.3582458,1
2118,100207,AAPL,191.6399994,191.8300018,191.1595764,191.3500061,193.4199982,26132000,6/4/2018,189.0619431,1.5844269,1
2119,100212,AAPL,193.0700073,193.3099976,192.6343994,192.3600006,193.9400024,21566000,6/5/2018,192.5247955,1.474823,1
2120,100225,AAPL,193.6300049,193.9799957,193.302063,191.9199982,194.0800018,20933600,6/6/2018,195.1057358,0.6676636,1
2121,100230,AAPL,194.1399994,193.4600067,192.7838898,192.3399963,194.1999969,21347200,6/7/2018,194.8316879,-0.5181732,0
2122,100242,AAPL,191.1699982,191.6999969,191.0300293,189.7700043,192,26656800,6/8/2018,193.8551331,-1.7538605,0
2123,100246,AAPL,191.3500061,191.2299957,190.561676,190.2100067,191.9700012,18308500,6/11/2018,191.1047745,-0.4683533,0
2124,100259,AAPL,191.3899994,192.2799988,191.6080017,191.1499939,192.6100006,16911100,6/12/2018,189.4256592,1.0463257,1
2125,100264,AAPL,192.4199982,190.6999969,190.0335236,190.4400024,192.8800049,21638400,6/13/2018,190.4968948,-1.5744781,0
2126,100278,AAPL,191.5500031,190.8000031,190.1331787,190.2200012,191.5700073,21610100,6/14/2018,190.3225098,0.0996551,1
2127,100283,AAPL,190.0299988,188.8399963,188.1800232,188.2599945,190.1600037,61719200,6/15/2018,189.8691025,-1.9531555,0
2128,100297,AAPL,187.8800049,188.7400055,188.0803833,187.1999969,189.2200012,18484900,6/18/2018,187.4426117,-0.0996399,0
2129,100302,AAPL,185.1399994,185.6900024,185.0410461,183.4499969,186.3300018,33578500,6/19/2018,187.1536331,-3.0393372,0
2130,100315,AAPL,186.3500061,186.5,185.8482056,185.7299957,187.1999969,20628700,6/20/2018,184.0146484,0.8071595,1
2131,100319,AAPL,187.25,185.4600067,184.8118439,184.9400024,188.3500061,25711900,6/21/2018,184.278717,-1.0363617,0
2132,100331,AAPL,186.1199951,184.9199982,184.2737274,184.6999969,186.1499939,27200400,6/22/2018,183.695755,-0.5381165,0
2133,100336,AAPL,183.3999939,182.1699982,181.5333405,180.7299957,184.9199982,31663100,6/25/2018,184.1591263,-2.7403869,0
2134,100348,AAPL,182.9900055,184.4299927,183.7854309,182.5399933,186.5299988,24569200,6/26/2018,180.7461014,2.2520904,1
2135,100353,AAPL,185.2299957,184.1600037,183.5163879,184.0299988,187.2799988,25285300,6/27/2018,182.1461792,-0.269043,0
2136,100366,AAPL,184.1000061,185.5,184.8516998,183.8000031,186.2100067,17365200,6/28/2018,183.2722397,1.3353119,1
2137,100371,AAPL,186.2899933,185.1100006,184.4630737,182.9100037,187.1900024,22737700,6/29/2018,185.8432236,-0.3886261,0
2138,100384,AAPL,183.8200073,187.1799927,186.5258179,183.4199982,187.3000031,17731300,7/2/2018,184.9962082,2.0627442,1
2139,100388,AAPL,187.7899933,183.9199982,183.2772217,183.5399933,187.9499969,13954800,7/3/2018,186.9991608,-3.2485962,0
2140,100401,AAPL,185.2599945,185.3999939,184.7520447,184.2799988,186.4100037,16604200,7/5/2018,184.1142807,1.474823,1
2141,100412,AAPL,185.4199982,187.9700012,187.3130798,185.1999969,188.4299927,17485200,7/6/2018,184.1591187,2.5610351,1
2142,100426,AAPL,189.5,190.5800018,189.9139557,189.3000031,190.6799927,19756600,7/9/2018,186.4261932,2.6008759,1
2143,100432,AAPL,190.7100067,190.3500061,189.6847534,190.1799927,191.2799988,15939100,7/10/2018,191.9318848,-0.2292023,0
2144,100446,AAPL,188.5,187.8800049,187.2233887,187.6100006,189.7799988,18831500,7/11/2018,192.2657089,-2.4613647,0
2145,100447,AAPL,189.5299988,191.0299988,190.362381,189.3099976,191.4100037,18041100,7/12/2018,188.4092255,3.1389923,1
2146,100454,AAPL,191.0800018,191.3300018,190.6613312,190.8999939,191.8399963,12513900,7/13/2018,189.0170975,0.2989502,1
2147,100466,AAPL,191.5200043,190.9100037,190.2427979,190.4199982,192.6499939,15043100,7/16/2018,191.000145,-0.4185333,0
2148,100467,AAPL,189.75,191.4499969,190.780899,189.1999969,191.8699951,15534500,7/17/2018,191.9617691,0.5381011,1
2149,100468,AAPL,191.7799988,190.3999939,189.7345734,189.9299927,191.8000031,16393400,7/18/2018,190.7211075,-1.0463256,0
2150,100469,AAPL,189.6900024,191.8800049,191.2094116,189.6900024,192.5500031,20286800,7/19/2018,189.7943573,1.4748382,1
2151,100470,AAPL,191.7799988,191.4400024,190.7709503,190.1699982,192.4299927,20676200,7/20/2018,190.9552994,-0.4384613,0
2152,100471,AAPL,190.6799927,191.6100006,190.9403534,189.5599976,191.9600067,15989400,7/23/2018,190.9852066,0.1694031,1
2153,100472,AAPL,192.4499969,193,192.3254852,192.0500031,193.6600037,18697900,7/24/2018,191.4585419,1.3851318,1
2154,100473,AAPL,193.0599976,194.8200073,194.1391449,192.4299927,194.8500061,16709900,7/25/2018,192.1909561,1.8136597,1
2155,100474,AAPL,194.6100006,194.2100067,193.5312653,193.6100006,195.9600067,19076000,7/26/2018,194.9164124,-0.6078796,0
2156,100475,AAPL,194.9900055,190.9799957,190.3125458,190.1000061,195.1900024,24024000,7/27/2018,195.130661,-3.2187195,0
2157,100476,AAPL,191.8999939,189.9100037,189.2462921,189.0700073,192.1999969,21029500,7/30/2018,190.9154358,-1.0662537,0
2158,100477,AAPL,190.3000031,190.2899933,189.6249542,189.3399963,192.1399994,39373000,7/31/2018,187.3329926,0.3786621,1
2159,100478,AAPL,199.1300049,201.5,200.7957916,197.3099976,201.7599945,67935700,8/1/2018,187.4824677,11.1708374,1
2160,100479,AAPL,200.5800018,207.3899994,206.6652069,200.3500061,208.3800049,62404000,8/2/2018,200.4519958,5.8694153,1
2161,100480,AAPL,207.0299988,207.9900055,207.2631073,205.4799957,208.7400055,33447400,8/3/2018,212.4399567,0.5979004,1
2162,100481,AAPL,208,209.0700073,208.3393402,207.0700073,209.25,25425400,8/6/2018,215.7832336,1.0762329,1
2163,100482,AAPL,209.3200073,207.1100006,206.3861847,206.7599945,209.5,25587400,8/7/2018,211.572998,-1.9531555,0
2164,100483,AAPL,206.0500031,207.25,206.5256958,204.5200043,207.8099976,22525500,8/8/2018,207.2232513,0.1395111,1
2165,100484,AAPL,207.2799988,208.8800049,208.1499939,207.1999969,209.7799988,23469200,8/9/2018,206.0872345,1.6242981,1
2166,100485,AAPL,207.3600006,207.5299988,207.5299988,206.6699982,209.1000061,24611200,8/10/2018,207.2431717,-0.6199951,0
2167,100486,AAPL,207.6999969,208.8699951,208.8699951,207.6999969,210.9499969,25869100,8/13/2018,208.4119034,1.3399963,1
2168,100487,AAPL,210.1600037,209.75,209.75,208.2599945,210.5599976,20748000,8/14/2018,209.3721466,0.8800049,1
2169,100488,AAPL,209.2200012,210.2400055,210.2400055,208.3300018,210.7400055,28807600,8/15/2018,210.1100006,0.4900055,1
2170,100489,AAPL,211.75,213.3200073,213.3200073,211.4700012,213.8099976,28500400,8/16/2018,211.3500061,3.0800018,1
2171,100490,AAPL,213.4400024,217.5800018,217.5800018,213.1600037,217.9499969,35427000,8/17/2018,214.0050125,4.2599945,1
2172,100491,AAPL,218.1000061,215.4600067,215.4600067,215.1100006,219.1799927,30287700,8/20/2018,219.3650055,-2.1199951,0
2173,100492,AAPL,216.8000031,215.0399933,215.0399933,214.0299988,217.1900024,26159800,8/21/2018,219.1300049,-0.4200134,0
2174,100493,AAPL,214.1000061,215.0500031,215.0500031,213.8399963,216.3600006,19018100,8/22/2018,216.109993,0.0100098,1
2175,100494,AAPL,214.6499939,215.4900055,215.4900055,214.6000061,217.0500031,18883200,8/23/2018,213.7799988,0.4400024,1
2176,100495,AAPL,216.6000061,216.1600037,216.1600037,215.1100006,216.8999939,18469900,8/24/2018,215.2850037,0.6699982,1
